Taxon,Species,Trait,Value,Source
Butterflies,Erebia melas,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Erebia melas,WingSpan,45,Middleton-Welling_et_al_2020
Butterflies,Erebia melas,HostPlantSpec,1,Clarke_2022
Butterflies,Erebia neoridas,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,WingIndex,0.002,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,FlyingPeriodBreadth,3,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,FlyingPeriodPosition,9.5,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,WingSpan,41,Middleton-Welling_et_al_2020
Butterflies,Erebia neoridas,HostPlantSpec,0.20412,Clarke_2022
Butterflies,Erebia ottomana,WingIndex,-0.006,Middleton-Welling_et_al_2020
Butterflies,Erebia ottomana,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Erebia ottomana,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Erebia ottomana,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Erebia ottomana,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Erebia ottomana,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Erebia ottomana,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Erebia ottomana,WingSpan,39,Middleton-Welling_et_al_2020
Butterflies,Erebia ottomana,HostPlantSpec,0.2357,Clarke_2022
Butterflies,Erebia zapateri,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,WingIndex,-0.002,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,FlyingPeriodPosition,8,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,EggLayingLoc,Bg,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,WingSpan,38,Middleton-Welling_et_al_2020
Butterflies,Erebia zapateri,HostPlantSpec,0.28868,Clarke_2022
Butterflies,Erynnis marloyi,WingIndex,-0.035,Middleton-Welling_et_al_2020
Butterflies,Erynnis marloyi,VoltinismMax,3,Middleton-Welling_et_al_2020
Butterflies,Erynnis marloyi,FlyingPeriodBreadth,8,Middleton-Welling_et_al_2020
Butterflies,Erynnis marloyi,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Erynnis marloyi,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Erynnis marloyi,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Erynnis marloyi,WingSpan,31,Middleton-Welling_et_al_2020
Butterflies,Erynnis marloyi,HostPlantSpec,0.5,Clarke_2022
Butterflies,Erynnis tages,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,WingIndex,-0.042,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,FlyingPeriodBreadth,6,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,MateLocatingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,WingSpan,30,Middleton-Welling_et_al_2020
Butterflies,Erynnis tages,HostPlantSpec,0.07217,Clarke_2022
Butterflies,Euchloe ausonia,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,WingIndex,0.016,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,VoltinismMax,3,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,FlyingPeriodBreadth,7,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,FlyingPeriodPosition,5.5,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,OverwinteringStage,P,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,MateLocatingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,MateLocatingLoc,Ns,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,MateLocatingLoc,Hs,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,HostPlantType,Wp,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,EggLayingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,WingSpan,44,Middleton-Welling_et_al_2020
Butterflies,Euchloe ausonia,HostPlantSpec,0.07715,Clarke_2022
Butterflies,Euchloe belemia,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,WingIndex,0.001,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,FlyingPeriodPosition,4.5,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,OverwinteringStage,P,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,MateLocatingLoc,Be,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,MateLocatingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,MateLocatingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,MateLocatingLoc,Ns,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,MateLocatingLoc,Ht,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,WingSpan,40,Middleton-Welling_et_al_2020
Butterflies,Euchloe belemia,HostPlantSpec,0.2,Clarke_2022
Butterflies,Euchloe penia,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,WingIndex,-0.021,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,FlyingPeriodPosition,5.5,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,OverwinteringStage,P,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,MateLocatingLoc,Rc,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,MateLocatingLoc,Be,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,MateLocatingLoc,Ht,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,WingSpan,34,Middleton-Welling_et_al_2020
Butterflies,Euchloe penia,HostPlantSpec,1,Clarke_2022
Butterflies,Eumedonia eumedon,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,WingIndex,-0.037,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,WingSpan,27.25,Middleton-Welling_et_al_2020
Butterflies,Eumedonia eumedon,HostPlantSpec,0.17678,Clarke_2022
Butterflies,Euphydryas aurinia,EggLayingType,5_Lb,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,WingIndex,-0.004,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,FlyingPeriodPosition,6.5,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,OverwinteringLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,OverwinteringLoc,Li,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,MateLocatingLoc,Gr,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,MateLocatingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,MateLocatingLoc,Ls,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,EggLayingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,WingSpan,34.75,Middleton-Welling_et_al_2020
Butterflies,Euphydryas aurinia,HostPlantSpec,0.02548,Clarke_2022
Butterflies,Fabriciana adippe,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,WingIndex,0.051,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,OverwinteringStage,E,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,OverwinteringLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,OverwinteringLoc,Tr,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,BaskingSite,Sb,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,BaskingSite,Tc,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,MateLocatingLoc,Be,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,MateLocatingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,MateLocatingLoc,Tc,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,MateLocatingLoc,Hs,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,EggLayingLoc,Bg,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,WingSpan,52.25,Middleton-Welling_et_al_2020
Butterflies,Fabriciana adippe,HostPlantSpec,0.37796,Clarke_2022
Butterflies,Fabriciana elisa,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,WingIndex,0.030,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,FlyingPeriodBreadth,3,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,OverwinteringStage,E,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,WingSpan,49,Middleton-Welling_et_al_2020
Butterflies,Fabriciana elisa,HostPlantSpec,1,Clarke_2022
Butterflies,Fabriciana niobe,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,WingIndex,0.036,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,OverwinteringStage,E,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,BaskingSite,Sb,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,EggLayingLoc,Bg,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,WingSpan,47.75,Middleton-Welling_et_al_2020
Butterflies,Fabriciana niobe,HostPlantSpec,0.28868,Clarke_2022
Butterflies,Favonius quercus,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,WingIndex,-0.032,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,FlyingPeriodBreadth,6,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,FlyingPeriodPosition,8,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,OverwinteringStage,E,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,OverwinteringLoc,Tr,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,BaskingSite,Tc,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,PupalLoc,Bu,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,PupalLoc,At,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,MateLocatingLoc,Tc,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,MateLocatingLoc,Hs,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,HostPlantType,Wp,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,EggLayingLoc,Ca,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,WingSpan,32,Middleton-Welling_et_al_2020
Butterflies,Favonius quercus,HostPlantSpec,0.27735,Clarke_2022
Butterflies,Freyeria trochylus,WingIndex,-0.072,Middleton-Welling_et_al_2020
Butterflies,Freyeria trochylus,VoltinismMax,3,Middleton-Welling_et_al_2020
Butterflies,Freyeria trochylus,FlyingPeriodBreadth,8,Middleton-Welling_et_al_2020
Butterflies,Freyeria trochylus,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Freyeria trochylus,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Freyeria trochylus,WingSpan,16.5,Middleton-Welling_et_al_2020
Butterflies,Freyeria trochylus,HostPlantSpec,1,Clarke_2022
Butterflies,Glaucopsyche alexis,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,WingIndex,-0.036,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,FlyingPeriodPosition,5.5,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,OverwinteringStage,P,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,OverwinteringLoc,Bu,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Glaucopsyche alexis,HostPlantType,Bi,Middleton-Welling_et_al_2020
